Hospital,Region,Medicine,Month,Demand,Inventory,LeadTimeDays
HOSP_048,NW,FluVax,11,278,97,3
HOSP_048,NW,FluVax,12,327,377,14
HOSP_048,NW,Insulin,1,381,143,3
HOSP_048,NW,Insulin,2,421,334,2
HOSP_048,NW,Insulin,3,204,145,21
HOSP_048,NW,Insulin,4,307,387,2
HOSP_048,NW,Insulin,5,119,93,7
HOSP_048,NW,Insulin,6,299,175,7
HOSP_048,NW,Insulin,7,106,105,2
HOSP_048,NW,Insulin,8,484,375,21
HOSP_048,NW,Insulin,9,514,231,7
HOSP_048,NW,Insulin,10,226,190,21
HOSP_048,NW,Insulin,11,302,150,21
HOSP_048,NW,Insulin,12,246,248,10
HOSP_048,NW,Antibiotic,1,233,66,7
HOSP_048,NW,Antibiotic,2,310,214,2
HOSP_048,NW,Antibiotic,3,436,391,14
HOSP_048,NW,Antibiotic,4,186,348,14
HOSP_048,NW,Antibiotic,5,134,328,21
HOSP_048,NW,Antibiotic,6,288,70,7
HOSP_048,NW,Antibiotic,7,186,170,14
HOSP_048,NW,Antibiotic,8,404,364,10
HOSP_048,NW,Antibiotic,9,168,135,10
HOSP_048,NW,Antibiotic,10,227,392,3
HOSP_048,NW,Antibiotic,11,326,321,3
HOSP_048,NW,Antibiotic,12,239,373,10
HOSP_048,NW,PainRelief,1,316,213,21
HOSP_048,NW,PainRelief,2,129,395,21
HOSP_048,NW,PainRelief,3,208,358,10
HOSP_048,NW,PainRelief,4,362,124,3
HOSP_048,NW,PainRelief,5,383,322,10
HOSP_048,NW,PainRelief,6,235,274,21
HOSP_048,NW,PainRelief,7,151,352,7
HOSP_048,NW,PainRelief,8,213,99,14
HOSP_048,NW,PainRelief,9,159,127,2
HOSP_048,NW,PainRelief,10,452,212,21
HOSP_048,NW,PainRelief,11,183,285,3
HOSP_048,NW,PainRelief,12,371,68,10
HOSP_048,NW,Antiviral,1,307,345,7
HOSP_048,NW,Antiviral,2,149,379,21
HOSP_048,NW,Antiviral,3,231,309,10
HOSP_048,NW,Antiviral,4,138,384,3
HOSP_048,NW,Antiviral,5,268,81,2
HOSP_048,NW,Antiviral,6,321,388,21
HOSP_048,NW,Antiviral,7,304,329,21
HOSP_048,NW,Antiviral,8,127,263,10
HOSP_048,NW,Antiviral,9,158,225,2
HOSP_048,NW,Antiviral,10,305,294,10
HOSP_048,NW,Antiviral,11,203,334,3
HOSP_048,NW,Antiviral,12,314,358,2
HOSP_048,NW,PPE_Mask,1,216,295,14
HOSP_048,NW,PPE_Mask,2,314,127,10
HOSP_048,NW,PPE_Mask,3,312,124,21
HOSP_048,NW,PPE_Mask,4,365,191,21
HOSP_048,NW,PPE_Mask,5,364,326,14
HOSP_048,NW,PPE_Mask,6,299,53,7
HOSP_048,NW,PPE_Mask,7,159,69,2
HOSP_048,NW,PPE_Mask,8,198,118,3
HOSP_048,NW,PPE_Mask,9,310,70,14
HOSP_048,NW,PPE_Mask,10,288,132,21
HOSP_048,NW,PPE_Mask,11,225,320,7
HOSP_048,NW,PPE_Mask,12,237,246,14
HOSP_049,MW,FluVax,1,376,280,2
HOSP_049,MW,FluVax,2,220,175,3
HOSP_049,MW,FluVax,3,414,202,21
HOSP_049,MW,FluVax,4,115,231,21
HOSP_049,MW,FluVax,5,253,278,2
HOSP_049,MW,FluVax,6,270,77,7
HOSP_049,MW,FluVax,7,100,340,3
HOSP_049,MW,FluVax,8,156,329,10
HOSP_049,MW,FluVax,9,124,136,21
HOSP_049,MW,FluVax,10,294,260,21
HOSP_049,MW,FluVax,11,475,247,10
HOSP_049,MW,FluVax,12,292,73,7
HOSP_049,MW,Insulin,1,179,105,14
HOSP_049,MW,Insulin,2,232,195,3
HOSP_049,MW,Insulin,3,119,245,3
HOSP_049,MW,Insulin,4,102,118,14
HOSP_049,MW,Insulin,5,478,172,21
HOSP_049,MW,Insulin,6,335,210,2
HOSP_049,MW,Insulin,7,135,366,7
HOSP_049,MW,Insulin,8,451,266,3
HOSP_049,MW,Insulin,9,319,292,10
HOSP_049,MW,Insulin,10,329,212,10
HOSP_049,MW,Insulin,11,190,241,3
HOSP_049,MW,Insulin,12,96,164,14
HOSP_049,MW,Antibiotic,1,146,82,3
HOSP_049,MW,Antibiotic,2,390,245,10
HOSP_049,MW,Antibiotic,3,156,137,3
HOSP_049,MW,Antibiotic,4,266,90,2
HOSP_049,MW,Antibiotic,5,412,373,10
HOSP_049,MW,Antibiotic,6,252,67,7
HOSP_049,MW,Antibiotic,7,145,320,7
HOSP_049,MW,Antibiotic,8,228,113,21
HOSP_049,MW,Antibiotic,9,171,190,3
HOSP_049,MW,Antibiotic,10,414,369,10
HOSP_049,MW,Antibiotic,11,267,258,7
HOSP_049,MW,Antibiotic,12,244,334,10
HOSP_049,MW,PainRelief,1,221,252,10
HOSP_049,MW,PainRelief,2,293,229,3
HOSP_049,MW,PainRelief,3,293,232,2
HOSP_049,MW,PainRelief,4,389,275,7
HOSP_049,MW,PainRelief,5,220,124,3
HOSP_049,MW,PainRelief,6,167,238,10
HOSP_049,MW,PainRelief,7,209,233,2
HOSP_049,MW,PainRelief,8,353,195,3
HOSP_049,MW,PainRelief,9,200,302,3
HOSP_049,MW,PainRelief,10,205,191,2
HOSP_049,MW,PainRelief,11,325,208,21
HOSP_049,MW,PainRelief,12,191,385,3
HOSP_049,MW,Antiviral,1,237,215,7
HOSP_049,MW,Antiviral,2,296,373,3
HOSP_049,MW,Antiviral,3,416,264,10
HOSP_049,MW,Antiviral,4,119,269,7
HOSP_049,MW,Antiviral,5,344,152,2
HOSP_049,MW,Antiviral,6,211,326,21
HOSP_049,MW,Antiviral,7,100,138,7
HOSP_049,MW,Antiviral,8,283,350,10
HOSP_049,MW,Antiviral,9,207,208,14
HOSP_049,MW,Antiviral,10,400,122,14
HOSP_049,MW,Antiviral,11,202,203,14
HOSP_049,MW,Antiviral,12,520,80,10
HOSP_049,MW,PPE_Mask,1,111,78,7
HOSP_049,MW,PPE_Mask,2,141,102,10
HOSP_049,MW,PPE_Mask,3,418,338,21
HOSP_049,MW,PPE_Mask,4,102,170,3
HOSP_049,MW,PPE_Mask,5,280,274,14
HOSP_049,MW,PPE_Mask,6,259,268,7
HOSP_049,MW,PPE_Mask,7,200,111,10
HOSP_049,MW,PPE_Mask,8,329,385,2
HOSP_049,MW,PPE_Mask,9,295,324,21
HOSP_049,MW,PPE_Mask,10,299,128,7
HOSP_049,MW,PPE_Mask,11,317,99,10
HOSP_049,MW,PPE_Mask,12,138,198,3
